"symbol","log2fc","effectsize","pvalue","pvalue_adjust","hgnc_id","hgnc_symbol","entrez_id","gene","signif"
"CISD3",0.447906167621924,3.35906243115686,0.00453133378429551,0.00791540015752402,"HGNC:27578","CISD3",284106,284106,FALSE
"SLC25A11",0.406369597199713,3.357271936738,0.00454769712732177,0.00794035711642773,"HGNC:10981","SLC25A11",8402,8402,FALSE
"CDKN2AIP",0.438619963651899,3.3570906118068,0.00454935754788271,0.00794035711642773,"HGNC:24325","CDKN2AIP",55602,55602,FALSE
"BMERB1",0.588323321588392,3.35673715033282,0.00455259599183526,0.00794274752270109,"HGNC:19213","BMERB1",89927,89927,FALSE
"SLC6A8",0.341684036011075,3.35487060831057,0.00456973566276209,0.00796571922451117,"HGNC:11055","SLC6A8",6535,6535,FALSE
"PAFAH1B3",0.284280003530298,3.35474283677628,0.00457091129116687,0.00796571922451117,"HGNC:8576","PAFAH1B3",5050,5050,FALSE
"ACADL",-0.377277626640569,-3.35469128654696,0.00457138569143123,0.00796571922451117,"HGNC:88","ACADL",33,33,FALSE
"HUWE1",-0.274611248065359,-3.34895228994757,0.00462450872944025,0.00805498446726273,"HGNC:30892","HUWE1",10075,10075,FALSE
"PLOD2",-0.442150783527504,-3.34054808299477,0.00470341750193552,0.00818907184892501,"HGNC:9082","PLOD2",5352,5352,FALSE
"ELP5",0.163280172218186,3.33841185535742,0.00472368850295325,0.00822099759932487,"HGNC:30617","ELP5",23587,23587,FALSE
"HIBCH",0.404280002288034,3.33741770793648,0.00473315186189237,0.00823409554361137,"HGNC:4908","HIBCH",26275,26275,FALSE
"BLVRA",0.234707108953125,3.33665771707658,0.00474039903947526,0.00824332893525772,"HGNC:1062","BLVRA",644,644,FALSE
"DTNA",0.206953059672693,3.33561346027023,0.00475037502436556,0.00825729809961294,"HGNC:3057","DTNA",1837,1837,FALSE
"UBR3",0.231635106321412,3.33399200185691,0.00476590670439422,0.00828090903257376,"HGNC:30467","UBR3",130507,130507,FALSE
"MTFP1",0.304828097269817,3.33293608749037,0.00477604839327339,0.00829513922002939,"HGNC:26945","MTFP1",51537,51537,FALSE
"ACLY",0.277738907836515,3.33224353078675,0.00478271186121256,0.00830331920349404,"HGNC:115","ACLY",47,47,FALSE
"ITM2C",0.41083689823125,3.33145752923701,0.0047902856632813,0.00831307230255023,"HGNC:6175","ITM2C",81618,81618,FALSE
"ZNRD2",-0.292191548047137,-3.33010730826301,0.00480332417927849,0.00833229704568717,"HGNC:11328","ZNRD2",10534,10534,FALSE
"MRPL23",0.161277849316964,3.32957098013999,0.00480851310451594,0.00833789502007049,"HGNC:10322","MRPL23",6150,6150,FALSE
"SMCHD1",-0.435159546361063,-3.32932915455082,0.00481085457562025,0.00833855299607914,"HGNC:29090","SMCHD1",23347,23347,FALSE
"NPTXR",0.301558730270303,3.32733327501481,0.00483022316756218,0.00836865948257862,"HGNC:7954","NPTXR",23467,23467,FALSE
"DECR1",-0.385702168612956,-3.32713387872807,0.00483216244005834,0.00836865948257862,"HGNC:2753","DECR1",1666,1666,FALSE
"WIPI2",0.372674961713056,3.32688576214919,0.00483457663819705,0.00836943002539204,"HGNC:32225","WIPI2",26100,26100,FALSE
"ARHGAP44",0.342082852489732,3.32299573098661,0.00487258486732809,0.00843179384614999,"HGNC:29096","ARHGAP44",9912,9912,FALSE
"IST1",0.292767596220195,3.32003633941818,0.00490169981794544,0.00847872373881486,"HGNC:28977","IST1",9798,9798,FALSE
"THNSL1",0.306607326448542,3.31923621428368,0.00490960135679264,0.00848893643871796,"HGNC:26160","THNSL1",79896,79896,FALSE
"CLIC4",0.292455490045523,3.31760442775292,0.00492575529886143,0.00851340383089105,"HGNC:13518","CLIC4",25932,25932,FALSE
"SYNPR",0.22033635862192,3.30603741334528,0.00504179451375576,0.0087104173510008,"HGNC:16507","SYNPR",132204,132204,FALSE
"GABBR2",0.311077752382754,3.30172769449891,0.0050857233339989,0.00878274041832399,"HGNC:4507","GABBR2",9568,9568,FALSE
"EPHA5",0.235539759659601,3.29937665456548,0.00510984817087044,0.00882081832908179,"HGNC:3389","EPHA5",2044,2044,FALSE
"NAP1L1",-0.227582233859214,-3.29532600837222,0.00515168134505005,0.00888942172816187,"HGNC:7637","NAP1L1",4673,4673,FALSE
"APLP2",0.464279431443541,3.29502433199498,0.00515481055131917,0.00889121138113087,"HGNC:598","APLP2",334,334,FALSE
"HSPA2",-0.28452442025218,-3.29014005439407,0.00520573844221815,0.00897541110727267,"HGNC:5235","HSPA2",3306,3306,FALSE
"DHCR24",-0.424606268748916,-3.2864691317896,0.00524434480178041,0.0090383071401325,"HGNC:2859","DHCR24",1718,1718,FALSE
"FECH",0.182970573025546,3.28418043350337,0.00526855892985386,0.00907635810777419,"HGNC:3647","FECH",2235,2235,FALSE
"GRHPR",-0.340738803881716,-3.28142886822216,0.00529781773643183,0.00912306538891218,"HGNC:4570","GRHPR",9380,9380,FALSE
"AFDN",0.375202752336985,3.27776542151256,0.00533702460162632,0.0091868588727873,"HGNC:7137","AFDN",4301,4301,FALSE
"NUBP2",0.286445698375085,3.27274456495197,0.00539122893907449,0.00927640606925773,"HGNC:8042","NUBP2",10101,10101,FALSE
"IGHMBP2",0.168786281725927,3.27196729514404,0.00539966911904625,0.00928716865882094,"HGNC:5542","IGHMBP2",3508,3508,FALSE
"TOM1L2",0.311685424866076,3.26599029419144,0.00546501334437789,0.00939575514304452,"HGNC:11984","TOM1L2",146691,146691,FALSE
"MCEE",0.297603880555981,3.26303103179446,0.00549765682773891,0.00944805560771952,"HGNC:16732","MCEE",84693,84693,FALSE
"PSMB7",-0.561317233803208,-3.25580205352135,0.00557821845948792,0.00958263074083414,"HGNC:9544","PSMB7",5695,5695,FALSE
"VCL",-1.08218402919971,-3.25550743674848,0.00558152656733993,0.00958443956007867,"HGNC:12665","VCL",7414,7414,FALSE
"CORO1B",0.151791861464892,3.25463589800951,0.00559132409371241,0.00959738586360167,"HGNC:2253","CORO1B",57175,57175,FALSE
"SRGAP1",0.296216827110244,3.25365782841906,0.00560233959913351,0.00961241150436715,"HGNC:17382","SRGAP1",57522,57522,FALSE
"SEC14L2",0.232017106261639,3.25323719184722,0.00560708366065553,0.00961666890951816,"HGNC:10699","SEC14L2",23541,23541,FALSE
"BCKDHA",-0.322557682298198,-3.25212545384476,0.00561964143343578,0.00963431871403875,"HGNC:986","BCKDHA",593,593,FALSE
"RIPOR2",-0.34844022908513,-3.25174706579042,0.0056239219473475,0.00963604784551156,"HGNC:13872","RIPOR2",9750,9750,FALSE
"KIF5B",0.20342101099383,3.25163550162001,0.00562518463640334,0.00963604784551156,"HGNC:6324","KIF5B",3799,3799,FALSE
"CDH13",0.256420629744656,3.25001396366441,0.00564356918936407,0.00966364587219875,"HGNC:1753","CDH13",1012,1012,FALSE
"TIMM10",0.387960494105706,3.24092676917831,0.00574770983418687,0.00983800515315917,"HGNC:11814","TIMM10",26519,26519,FALSE
"WASHC5",-0.255361313866147,-3.23856453104738,0.00577509329923707,0.00988089634531303,"HGNC:28984","WASHC5",9897,9897,FALSE
"SSU72",-0.312351858858931,-3.23353851496147,0.00583378851030778,0.00997730429328293,"HGNC:25016","SSU72",29101,29101,FALSE
"DCAF8",-0.411090098484732,-3.23266230572524,0.00584408172356727,0.00999088790231734,"HGNC:24891","DCAF8",50717,50717,FALSE
"BCR",0.206733413115823,3.23093368217315,0.00586444164513432,0.0100216634466509,"HGNC:1014","BCR",613,613,FALSE
"UQCR10",0.378090823942863,3.22667411436397,0.00591491302715403,0.0100997912275631,"HGNC:30863","UQCR10",29796,29796,FALSE
"MPRIP",0.351399649066404,3.22069733488525,0.00598646089926319,0.0102178549485416,"HGNC:30321","MPRIP",23164,23164,FALSE
"AACS",-0.264241707032099,-3.21819260176425,0.00601670035478114,0.0102653458481814,"HGNC:21298","AACS",65985,65985,FALSE
"LCMT1",0.196786787603708,3.21790002398339,0.00602024251852794,0.0102672675376179,"HGNC:17557","LCMT1",51451,51451,FALSE
"CSRP1",0.528905939709707,3.2117308272097,0.00609541613084516,0.0103913030710357,"HGNC:2469","CSRP1",1465,1465,FALSE
"TXNL1",-0.209740775772791,-3.2112269094919,0.00610159760275988,0.0103976703334922,"HGNC:12436","TXNL1",9352,9352,FALSE
"UBA1",-0.170609279765365,-3.20927390707605,0.00612561368834206,0.0104344120943702,"HGNC:12469","UBA1",7317,7317,FALSE
"HECTD3",0.218552892576752,3.20692972537214,0.00615456423211356,0.0104795264368921,"HGNC:26117","HECTD3",79654,79654,FALSE
"MPC1",0.282825117786969,3.206588497712,0.00615878970419927,0.0104825215229663,"HGNC:21606","MPC1",51660,51660,FALSE
"GCC2",-0.224401936536894,-3.20434315298331,0.00618666614539296,0.0105257530496077,"HGNC:23218","GCC2",9648,9648,FALSE
"ACO1",0.192589056157128,3.20070074883843,0.00623215435708117,0.0105989019678251,"HGNC:117","ACO1",48,48,FALSE
"OTUD6A",0.156879721773083,3.19992637433013,0.0062418679061525,0.0106111754404593,"HGNC:32312","OTUD6A",139562,139562,FALSE
"TUBB4A",0.292111159474231,3.19789332104032,0.00626744165037182,0.0106503906493723,"HGNC:20774","TUBB4A",10382,10382,FALSE
"GDI2",0.256691461419724,3.19480619965464,0.00630647371730758,0.010712435371126,"HGNC:4227","GDI2",2665,2665,FALSE
"CMPK1",0.144297616263692,3.19222701466091,0.0063392687967796,0.0107595416878248,"HGNC:18170","CMPK1",51727,51727,FALSE
"ATP5MG",0.29673982591125,3.18756916778073,0.00639892450352795,0.0108564587385205,"HGNC:14247","ATP5MG",10632,10632,FALSE
"INA",0.225096580792024,3.18367346900784,0.00644924692979887,0.0109295405252702,"HGNC:6057","INA",9118,9118,FALSE
"NRCAM",0.236425088723624,3.18363739554204,0.0064497147382065,0.0109295405252702,"HGNC:7994","NRCAM",4897,4897,FALSE
"PHGDH",-0.324094978846002,-3.1830540254095,0.00645728468754178,0.0109380071431058,"HGNC:8923","PHGDH",26227,26227,FALSE
"DDX39A",-1.75757449014416,-3.17711980516365,0.00653479166441915,0.0110648862843751,"HGNC:17821","DDX39A",10212,10212,FALSE
"STARD3",-0.324465130429451,-3.17676333073619,0.0065394768857032,0.0110684097030022,"HGNC:17579","STARD3",10948,10948,FALSE
"PRKACB",0.252904128960164,3.17547351487086,0.00655645709926779,0.0110927319553695,"HGNC:9381","PRKACB",5567,5567,FALSE
"RIMS2",-0.27751212681527,-3.17414945103758,0.00657393371367727,0.0111178743665453,"HGNC:17283","RIMS2",9699,9699,FALSE
"CSTB",0.439841129334035,3.16857430856393,0.00664802998531731,0.0112387141756558,"HGNC:2482","CSTB",1476,1476,FALSE
"SLK",0.158920189238382,3.16809893085473,0.00665438620229948,0.0112447111918453,"HGNC:11088","SLK",9748,9748,FALSE
"CAPZA2",0.17404881064267,3.16766733813714,0.00666016219926123,0.0112447111918453,"HGNC:1490","CAPZA2",830,830,FALSE
"HEATR5B",0.164532435149809,3.16759695708839,0.00666110457923396,0.0112447111918453,"HGNC:29273","HEATR5B",54497,54497,FALSE
"SAMD4B",-0.254261299217057,-3.16751809653048,0.00666216065436857,0.0112447111918453,"HGNC:25492","SAMD4B",55095,55095,FALSE
"LYRM4",0.240293563377947,3.16679027238207,0.00667191528783813,0.0112567050310886,"HGNC:21365","LYRM4",57128,57128,FALSE
"DENR",0.209893156475069,3.16319933954545,0.00672025049159909,0.0113337557894032,"HGNC:2769","DENR",8562,8562,FALSE
"NDUFS7",0.218755930419916,3.16010254883696,0.00676221330590987,0.0114000025982217,"HGNC:7714","NDUFS7",374291,374291,FALSE
"PSIP1",-1.43699825831475,-3.15614971024871,0.00681615382552522,0.0114863813475346,"HGNC:9527","PSIP1",11168,11168,FALSE
"CRYZL1",-0.160865356617294,-3.15511574473737,0.00683033363076414,0.0115057145979975,"HGNC:2420","CRYZL1",9946,9946,FALSE
"MT-ND5",0.252827333352513,3.15230434166954,0.00686903733748394,0.0115663267370471,"HGNC:7461","MT-ND5",4540,4540,FALSE
"STK38",0.311615418512296,3.15113177056157,0.00688524396852408,0.0115890245014762,"HGNC:17847","STK38",11329,11329,FALSE
"ANXA6",-0.277101109533899,-3.15090976170181,0.00688831671976596,0.0115896065158374,"HGNC:544","ANXA6",309,309,FALSE
"SCRN1",0.165217059650918,3.14463738739373,0.0069756948054553,0.0117319758303067,"HGNC:22192","SCRN1",9805,9805,FALSE
"MYH14",0.30442783189441,3.14254515022943,0.00700508472431108,0.0117720878127015,"HGNC:23212","MYH14",79784,79784,FALSE
"XRCC1",-0.397506982115468,-3.14046944836738,0.00703436367943115,0.011816618829084,"HGNC:12828","XRCC1",7515,7515,FALSE
"STXBP3",0.257929966448765,3.1402394984887,0.00703761470855723,0.0118174091313189,"HGNC:11446","STXBP3",6814,6814,FALSE
"BUD31",-0.568777090456792,-3.13707584579444,0.00708249390183766,0.011883379029929,"HGNC:29629","BUD31",8896,8896,FALSE
"RASGRF1",0.372965213062783,3.13295517493894,0.0071413748668899,0.011977444034839,"HGNC:9875","RASGRF1",5923,5923,FALSE
"CYB5R2",-0.552624950159415,-3.13012017865312,0.00718216605512319,0.01204110679853,"HGNC:24376","CYB5R2",51700,51700,FALSE
"ALAD",0.161397707078211,3.12701987953556,0.00722703887607541,0.0121115596306469,"HGNC:395","ALAD",210,210,FALSE
"SYNGAP1",0.245892075377778,3.12482004904451,0.00725904694664891,0.0121604058034126,"HGNC:11497","SYNGAP1",8831,8831,FALSE
"HINT3",0.346406825320251,3.12376134869414,0.00727450131656747,0.0121814935364113,"HGNC:18468","HINT3",135114,135114,FALSE
"CISD1",0.200471884474893,3.12314698496765,0.00728348442719188,0.0121917324992381,"HGNC:30880","CISD1",55847,55847,FALSE
"PTPRA",0.233983949702162,3.12264809217394,0.00729078722806288,0.0121991518579792,"HGNC:9664","PTPRA",5786,5786,FALSE
"STK39",0.182906496602632,3.12084104494255,0.00731729958392652,0.0122349466285016,"HGNC:17717","STK39",27347,27347,FALSE
"COX6B1",0.280704590299436,3.12079764609688,0.00731793748932965,0.0122349466285016,"HGNC:2280","COX6B1",1340,1340,FALSE
"BOLA1",0.279134130739615,3.11987342897535,0.00733153533870172,0.0122528608688487,"HGNC:24263","BOLA1",51027,51027,FALSE
"AP1M1",-0.362552200221093,-3.11883853182678,0.00734679130817665,0.012273531076946,"HGNC:13667","AP1M1",8907,8907,FALSE
"DIS3",-0.510496084935123,-3.11669752993745,0.00737845283680791,0.0123215813581272,"HGNC:20604","DIS3",22894,22894,FALSE
"PPM1F",0.400699314750905,3.11521307059507,0.0074004845858961,0.0123535190455846,"HGNC:19388","PPM1F",9647,9647,FALSE
"BTBD8",0.28505450422817,3.11111087356066,0.00746170707639488,0.012450826491825,"HGNC:21019","BTBD8",284697,284697,FALSE
"BROX",0.423713685052705,3.10870861552873,0.00749779168584156,0.0125061282044061,"HGNC:26512","BROX",148362,148362,FALSE
"NECAB1",0.293692635365907,3.10842302254145,0.00750209308707916,0.0125083937309088,"HGNC:20983","NECAB1",64168,64168,FALSE
"PGM1",-0.162070168982252,-3.10586543519379,0.00754072273495208,0.0125678712249201,"HGNC:8905","PGM1",5236,5236,FALSE
"GPC6",0.32796390160638,3.10333541398236,0.0075791297441622,0.0126269311692236,"HGNC:4454","GPC6",10082,10082,FALSE
"NPL",0.130876719878502,3.10128716725181,0.00761036494823801,0.0126740011873086,"HGNC:16781","NPL",80896,80896,FALSE
"PPP6R2",0.197427111138309,3.10088095809464,0.00761657464926426,0.0126793741713173,"HGNC:19253","PPP6R2",9701,9701,FALSE
"SLC27A4",1.00298915163882,3.09952796661149,0.00763729395812993,0.0127088877533486,"HGNC:10998","SLC27A4",10999,10999,FALSE
"SNCA",0.55584666213895,3.09706650015044,0.00767513126609624,0.012766852399573,"HGNC:11138","SNCA",6622,6622,FALSE
"PTPMT1",0.232733745582942,3.0958168580673,0.00769441151632918,0.0127939158624409,"HGNC:26965","PTPMT1",114971,114971,FALSE
"TRAP1",-0.132091999985543,-3.08870332849366,0.00780507971607934,0.0129728544361897,"HGNC:16264","TRAP1",10131,10131,FALSE
"DAB2IP",0.385185723751842,3.08539005535955,0.00785716178577344,0.0130543149294516,"HGNC:17294","DAB2IP",153090,153090,FALSE
"RAPH1",0.194091967518598,3.08425235563668,0.00787512469882191,0.013079046490814,"HGNC:14436","RAPH1",65059,65059,FALSE
"SH3KBP1",0.343870840892165,3.08265239046217,0.00790045496675618,0.0131159896909038,"HGNC:13867","SH3KBP1",30011,30011,FALSE
"ATCAY",0.454640650822501,3.08081153721572,0.00792969860939124,0.0131593983170296,"HGNC:779","ATCAY",85300,85300,FALSE
"PPP1R1A",0.243642447028266,3.07884378092873,0.00796107658723043,0.0132063136205033,"HGNC:9286","PPP1R1A",5502,5502,FALSE
"ABCB9",0.279701624966994,3.07336701067018,0.00804905731732671,0.0133470517357154,"HGNC:50","ABCB9",23457,23457,FALSE
"ACOT13",0.315437570771398,3.07301297031201,0.00805477770545907,0.0133513280999224,"HGNC:20999","ACOT13",55856,55856,FALSE
"GLO1",0.278547611482592,3.06932492041872,0.00811460665326875,0.0134452546886519,"HGNC:4323","GLO1",2739,2739,FALSE
"DLGAP4",0.180052901239732,3.06851328701335,0.00812783212987441,0.0134619199345153,"HGNC:24476","DLGAP4",22839,22839,FALSE
"MTA1",-1.77966578909142,-3.05794079008726,0.00830206806017014,0.0137398304075901,"HGNC:7410","MTA1",9112,9112,FALSE
"CORO1C",0.334841839576962,3.05793944457939,0.00830209046745677,0.0137398304075901,"HGNC:2254","CORO1C",23603,23603,FALSE
"TBCK",0.222582889643726,3.05709188384254,0.00831621711685096,0.0137578523731478,"HGNC:28261","TBCK",93627,93627,FALSE
"AKAP7",0.365383340864957,3.05576822974551,0.00833832652333912,0.0137890613712806,"HGNC:377","AKAP7",9465,9465,FALSE
"SKIC2",-0.19288353010118,-3.0546555607831,0.00835695668667736,0.013814494717378,"HGNC:10898","SKIC2",6499,6499,FALSE
"ISLR2",0.776078164178072,3.05434046981292,0.00836223993195803,0.0138178536978311,"HGNC:29286","ISLR2",57611,57611,FALSE
"GSS",-0.237701505774431,-3.05311082409426,0.00838288942568453,0.0138465915503922,"HGNC:4624","GSS",2937,2937,FALSE
"DCTN1",0.128457254031802,3.05180044245854,0.00840495015032702,0.0138722478209281,"HGNC:2711","DCTN1",1639,1639,FALSE
"PANX1",0.429825390820421,3.04721771841131,0.00848255367757834,0.0139948964012841,"HGNC:8599","PANX1",24145,24145,FALSE
"ALDH5A1",0.159319656274757,3.04607974795537,0.00850193338431078,0.0140214268076526,"HGNC:408","ALDH5A1",7915,7915,FALSE
"PEX5L",0.801662190549186,3.04302996471313,0.00855408719996511,0.0140964988754757,"HGNC:30024","PEX5L",51555,51555,FALSE
"RETREG2",0.364534717400706,3.04271226765135,0.0085595382127305,0.014100014497715,"HGNC:28450","RETREG2",79137,79137,FALSE
"NCAN",-0.598013118015429,-3.04176632818533,0.00857578885505168,0.0141213105904571,"HGNC:2465","NCAN",1463,1463,FALSE
"EEFSEC",0.181329413778421,3.03871215778726,0.00862846575103107,0.0142025481959264,"HGNC:24614","EEFSEC",60678,60678,FALSE
"COMTD1",0.251714924118174,3.03833053853321,0.00863507014521549,0.014207916421667,"HGNC:26309","COMTD1",118881,118881,FALSE
"TUBG1",-0.600921246818146,-3.0368077591035,0.00866147344065806,0.0142458444747666,"HGNC:12417","TUBG1",7283,7283,FALSE
"PPCS",0.243893540424348,3.03651689229698,0.00866652580166929,0.0142486400994563,"HGNC:25686","PPCS",79717,79717,FALSE
"IQSEC3",0.296648398675643,3.03588557962161,0.00867750172176501,0.0142611687229317,"HGNC:29193","IQSEC3",440073,440073,FALSE
"PAFAH1B1",0.80381559156372,3.0334950439043,0.00871918771993203,0.0143241390837693,"HGNC:8574","PAFAH1B1",5048,5048,FALSE
"RAB13",0.350018698569061,3.03131314266532,0.00875740801442505,0.0143813694209067,"HGNC:9762","RAB13",5872,5872,FALSE
"NHERF1",0.346694557266605,3.03072973384612,0.00876765554629513,0.0143926365669194,"HGNC:11075","NHERF1",9368,9368,FALSE
"RFTN2",0.298968365161931,3.02835495868784,0.0088094905198711,0.0144557276870472,"HGNC:26402","RFTN2",130132,130132,FALSE
"PSMB1",-0.404489471931428,-3.02749592158574,0.00882467210609155,0.0144748510000188,"HGNC:9537","PSMB1",5689,5689,FALSE
"ACTR1A",0.182707277803727,3.02681957433048,0.00883664320889522,0.0144835069949112,"HGNC:167","ACTR1A",10121,10121,FALSE
"COG4",-0.5235767254501,-3.02514738978993,0.0088663090772088,0.0145265279792357,"HGNC:18620","COG4",25839,25839,FALSE
"ARL8B",-0.180227864498743,-3.0197385539961,0.00896294040770841,0.0146735349509864,"HGNC:25564","ARL8B",55207,55207,FALSE
"VWA8",0.183454411444099,3.01818866529004,0.00899082081294691,0.0147078477502018,"HGNC:29071","VWA8",23078,23078,FALSE
"GARS1",-0.159283822711446,-3.01778083255065,0.00899817137403515,0.0147142086724315,"HGNC:4162","GARS1",2617,2617,FALSE
"CTNNA1",0.537335524196651,3.01201713636535,0.00910268894635339,0.0148736747489434,"HGNC:2509","CTNNA1",1495,1495,FALSE
"RAVER1",-0.716541529683978,-3.00977451319018,0.00914367880501808,0.0149349096546221,"HGNC:30296","RAVER1",125950,125950,FALSE
"TSC2",0.442972334303024,3.00823384660764,0.00917194392529013,0.0149719026436609,"HGNC:12363","TSC2",7249,7249,FALSE
"NAP1L5",-0.706919137211695,-3.00815608517514,0.00917337281978658,0.0149719026436609,"HGNC:19968","NAP1L5",266812,266812,FALSE
"CADM2",0.401364351597172,3.00710899474196,0.0091926348663708,0.0149975808760368,"HGNC:29849","CADM2",253559,253559,FALSE
"RAB5B",0.203846169749679,3.00590690829483,0.00921479733728005,0.0150222050952974,"HGNC:9784","RAB5B",5869,5869,FALSE
"GALNT1",-1.92167694197904,-3.00342471701934,0.00926072742830549,0.0150912927800224,"HGNC:4123","GALNT1",2589,2589,FALSE
"VPS37B",0.2497727822413,2.99915155568657,0.00934032636641103,0.0152134882359573,"HGNC:25754","VPS37B",79720,79720,FALSE
"FAM169A",-1.39115773719901,-2.99901551102492,0.00934287159902318,0.0152134882359573,"HGNC:29138","FAM169A",26049,26049,FALSE
